"Bitte geben Sie an, wie alt Sie sind.","Bitte geben Sie Ihr Geschlecht an.","Sie sind...","Wie haeufig haben Sie Stadt besucht?","Ich kenne mich gut in Stadt aus.","Es faellt mir leicht, neue Orte zu erkunden.","Wie oft benutzen Sie die folgenden Hilfsmittel, um sich vor Ort in einer neuen Stadt zu orientieren? [Apps auf dem Smartphone, Tablet oder anderem Endgeraet]","Wie oft benutzen Sie die folgenden Hilfsmittel, um sich vor Ort in einer neuen Stadt zu orientieren? [Digitale Informationsbildschirme]","Wie oft benutzen Sie die folgenden Hilfsmittel, um sich vor Ort in einer neuen Stadt zu orientieren? [Analoge Karte (z. B. Papierkarte)]","Wie oft benutzen Sie die folgenden Hilfsmittel, um sich vor Ort in einer neuen Stadt zu orientieren? [Stadtplan auf der Rueckseite von Werbetafeln]","Wie oft benutzen Sie die folgenden Hilfsmittel, um sich vor Ort in einer neuen Stadt zu orientieren? [Internet]","Wie oft benutzen Sie die folgenden Hilfsmittel, um sich vor Ort in einer neuen Stadt zu orientieren? [Beschilderung]","Wie oft benutzen Sie die folgenden Hilfsmittel, um sich vor Ort in einer neuen Stadt zu orientieren? [Landmarken (z. B. Kirchen oder andere markante Objekte)]","Wie oft benutzen Sie die folgenden Hilfsmittel, um sich vor Ort in einer neuen Stadt zu orientieren? [Passanten]","Wie oft benutzen Sie die folgenden Hilfsmittel, um sich vor Ort in einer neuen Stadt zu orientieren? [Touristenfuehrer (Person)]","Wie oft benutzen Sie die folgenden Hilfsmittel, um sich vor Ort in einer neuen Stadt zu orientieren? [Touristenfuehrer (Buch)]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Vorteil bezogen auf die Orientierung in einer neuen Stadt. [Apps auf dem Smartphone, Tablet oder aehnliches]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Vorteil bezogen auf die Orientierung in einer neuen Stadt. [Digitale Informationsbildschirme]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Vorteil bezogen auf die Orientierung in einer neuen Stadt. [Analoge Karte (z. B. Papierkarte)]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Vorteil bezogen auf die Orientierung in einer neuen Stadt. [Stadtplan auf der Rueckseite von Werbetafeln]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Vorteil bezogen auf die Orientierung in einer neuen Stadt. [Internet]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Vorteil bezogen auf die Orientierung in einer neuen Stadt. [Beschilderung]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Vorteil bezogen auf die Orientierung in einer neuen Stadt. [Landmarken (z. B. Kirchen oder andere markante Objekte)]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Vorteil bezogen auf die Orientierung in einer neuen Stadt. [Passanten]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Vorteil bezogen auf die Orientierung in einer neuen Stadt. [Touristenfuehrer (Person)]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Vorteil bezogen auf die Orientierung in einer neuen Stadt. [Touristenfuehrer (Buch)]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Nachteil bezogen auf die Orientierung in einer neuen Stadt. [Apps auf dem Smartphone, Tablet oder aehnliches]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Nachteil bezogen auf die Orientierung in einer neuen Stadt. [Digitale Informationsbildschirme]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Nachteil bezogen auf die Orientierung in einer neuen Stadt. [Analoge Karte (z. B. Papierkarte)]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Nachteil bezogen auf die Orientierung in einer neuen Stadt. [Stadtplan auf der Rueckseite von Werbetafeln]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Nachteil bezogen auf die Orientierung in einer neuen Stadt. [Internet]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Nachteil bezogen auf die Orientierung in einer neuen Stadt. [Beschilderung]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Nachteil bezogen auf die Orientierung in einer neuen Stadt. [Landmarken (z. B. Kirchen oder andere markante Objekte)]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Nachteil bezogen auf die Orientierung in einer neuen Stadt. [Passanten]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Nachteil bezogen auf die Orientierung in einer neuen Stadt. [Touristenfuehrer (Person)]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Nachteil bezogen auf die Orientierung in einer neuen Stadt. [Touristenfuehrer (Buch)]","Sie sind als Fussgaenger in Stadt unterwegs und haben die Orientierung verloren. Welches Hilfsmittel nutzen Sie als Erstes? [Apps auf dem Smartphone, Tablet oder anderem Endgeraet]","Sie sind als Fussgaenger in Stadt unterwegs und haben die Orientierung verloren. Welches Hilfsmittel nutzen Sie als Erstes? [Digitale Informationsbildschirme]","Sie sind als Fussgaenger in Stadt unterwegs und haben die Orientierung verloren. Welches Hilfsmittel nutzen Sie als Erstes? [Analoge Karte (z. B. Papierkarte)]","Sie sind als Fussgaenger in Stadt unterwegs und haben die Orientierung verloren. Welches Hilfsmittel nutzen Sie als Erstes? [Stadtplan auf der Rueckseite von Werbetafeln]","Sie sind als Fussgaenger in Stadt unterwegs und haben die Orientierung verloren. Welches Hilfsmittel nutzen Sie als Erstes? [Internet]","Sie sind als Fussgaenger in Stadt unterwegs und haben die Orientierung verloren. Welches Hilfsmittel nutzen Sie als Erstes? [Beschilderung]","Sie sind als Fussgaenger in Stadt unterwegs und haben die Orientierung verloren. Welches Hilfsmittel nutzen Sie als Erstes? [Landmarken]","Sie sind als Fussgaenger in Stadt unterwegs und haben die Orientierung verloren. Welches Hilfsmittel nutzen Sie als Erstes? [Passanten]","Sie sind als Fussgaenger in Stadt unterwegs und haben die Orientierung verloren. Welches Hilfsmittel nutzen Sie als Erstes? [Touristenfuehrer (Person)]","Sie sind als Fussgaenger in Stadt unterwegs und haben die Orientierung verloren. Welches Hilfsmittel nutzen Sie als Erstes? [Touristenfuehrer (Buch)]","Sie sind als Fussgaenger in Stadt unterwegs und haben die Orientierung verloren. Welches Hilfsmittel nutzen Sie als Erstes? [Sonstiges]","Wenn ich das Smartphone fuer die Orientierung nutze... [nehme ich von meiner Umgebung (z. B. Landschaft, Menschen) wenig wahr.]","Wenn ich das Smartphone fuer die Orientierung nutze... [laufe ich haeufig an meinem eigentlichen Ziel vorbei.]","Wenn ich das Smartphone fuer die Orientierung nutze... [kann ich mich besser auf meine Umgebung konzentrieren.]","Wenn ich das Smartphone fuer die Orientierung nutze... [finde ich mein Ziel meist auf direktem Weg.]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Internet-Zugangsmoeglichkeiten]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Unterkunft]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Oeffentliche Verkehrsmittel]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Veranstaltungen (z. B. Theater, Konzerte)]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Restaurants]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Nachtleben]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Sport]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Wetter]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Einkaufsmoeglichkeiten]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Sehenswuerdigkeiten]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Museum, Zoo]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Bibliotheken]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Schule/Universitaet]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Sonstiges]","Welche Quellen haben Sie genutzt, um Informationen vor Ihrer Reise nach Stadt zu sammeln? [Internet]","Welche Quellen haben Sie genutzt, um Informationen vor Ihrer Reise nach Stadt zu sammeln? [Apps auf dem Smartphone, Tablet oder aehnliches]","Welche Quellen haben Sie genutzt, um Informationen vor Ihrer Reise nach Stadt zu sammeln? [Buecher/Touristenfuehrer (Buch)/Reisebroschuere]","Welche Quellen haben Sie genutzt, um Informationen vor Ihrer Reise nach Stadt zu sammeln? [Bekannte und Familie]","Welche Quellen haben Sie genutzt, um Informationen vor Ihrer Reise nach Stadt zu sammeln? [Reisebuero]","Welche Quellen haben Sie genutzt, um Informationen vor Ihrer Reise nach Stadt zu sammeln? [Touristen-Informationsstelle]","Welche Quellen haben Sie genutzt, um Informationen vor Ihrer Reise nach Stadt zu sammeln? [Fernsehen]","Welche Quellen haben Sie genutzt, um Informationen vor Ihrer Reise nach Stadt zu sammeln? [Passanten]","Welche Quellen haben Sie genutzt, um Informationen vor Ihrer Reise nach Stadt zu sammeln? [Sonstiges]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Internet-Zugangsmoeglichkeiten]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Unterkunft]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Oeffentliche Verkehrsmittel]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Veranstaltungen (z. B. Theater, Konzerte)]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Restaurants]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Nachtleben]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Sport]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Wetter]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Einkaufsmoeglichkeiten]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Sehenwuerdigkeiten]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Museum, Zoo]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Bibliotheken]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Schule/Universitaet]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Sonstiges]","Welche Quellen haben Sie genutzt, um Informationen waehrend Ihrer Reise nach Stadt zu sammeln? [Internet]","Welche Quellen haben Sie genutzt, um Informationen waehrend Ihrer Reise nach Stadt zu sammeln? [Apps auf dem Smartphone, Tablet oder aehnliches]","Welche Quellen haben Sie genutzt, um Informationen waehrend Ihrer Reise nach Stadt zu sammeln? [Buecher/Touristenfuehrer (Buch)/Reisebroschuere]","Welche Quellen haben Sie genutzt, um Informationen waehrend Ihrer Reise nach Stadt zu sammeln? [Touristenfuehrer (Person)]","Welche Quellen haben Sie genutzt, um Informationen waehrend Ihrer Reise nach Stadt zu sammeln? [Bekannte und Familie]","Welche Quellen haben Sie genutzt, um Informationen waehrend Ihrer Reise nach Stadt zu sammeln? [Reisebuero]","Welche Quellen haben Sie genutzt, um Informationen waehrend Ihrer Reise nach Stadt zu sammeln? [Touristen-Informationsstelle]","Welche Quellen haben Sie genutzt, um Informationen waehrend Ihrer Reise nach Stadt zu sammeln? [Fernsehen]","Welche Quellen haben Sie genutzt, um Informationen waehrend Ihrer Reise nach Stadt zu sammeln? [Passanten]","Welche Quellen haben Sie genutzt, um Informationen waehrend Ihrer Reise nach Stadt zu sammeln? [Sonstiges]"
"58","maennlich","als Reisende/Reisender unterwegs","schon mehrfach besucht","teils-teils","teils-teils","selten","nie","gelegentlich","selten","gelegentlich","oft","oft","gelegentlich","gelegentlich","selten","optimales Hilfsmittel","optimales Hilfsmittel","altbewaehrtes Hilfsmittel","","optimales Hilfsmittel","wichtig","wichtig","sehr hilfreich","sehr gut","sehr gut","","","","","","","","","","","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Gruppen","trifft gar nicht zu","trifft gar nicht zu","trifft gar nicht zu","trifft gar nicht zu","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Ja","Ja","Ja","Nein","Nein","Nein","Fuehrung (Krimifuehrung)","Ja","Nein","Nein","Nein","Nein","Ja","Nein","Nein","","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","","Ja","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein",""
"40","weiblich","als Reisende/Reisender unterwegs","schon mehrfach besucht","trifft gar nicht zu","teils-teils","selten","gelegentlich","oft","gelegentlich","oft","immer","immer","gelegentlich","gelegentlich","selten","spontan nutzbar","","Eintragungen moeglich","Gesamtuebersicht","gut fuer Vorbereitung","gute Orientierung","gut sichtbar","gute Tipps (Lokalitaeten, Abkuerzungen)","Fachwissen","Vorbereitung","kleiner Bildschirm, geringen Gesamtuebersicht","","auf-zuklappen","","","","","","Kosten, oft Buchung noetig","viel zu lesen","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","","trifft voll zu","teils-teils","trifft wenig zu","teils-teils","Nein","Ja","Nein","Ja","Ja","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein","","Ja","Nein","Nein","Ja","Nein","Nein","Nein","Nein","","Nein","Nein","Nein","Ja","Ja","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein","","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Bus (Stadtrundfahrt)"
"44","weiblich","als Reisende/Reisender unterwegs","schon mehrfach besucht","trifft gar nicht zu","trifft voll zu","gelegentlich","selten","oft","oft","immer","immer","immer","oft","oft","oft","jederzeit verfuegbar","uebersichtlich","immer dabei","eigener Standpunkt","umfassend informativ","gute Orientierung","gute Orientierung","kennt sich aus","informativ","informativ","nicht immer ist man online","nicht ueberall","muss vorher angeschaut werden","nicht ueberall","nicht immer verfuegbar","nicht immer verfuegbar","","nicht immer verfuegbar","","muss angeschafft werden","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","trifft ziemlich zu","teils-teils","trifft wenig zu","teils-teils","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein",""
"45","weiblich","als Reisende/Reisender unterwegs","schon mehrfach besucht","trifft gar nicht zu","teils-teils","nie","gelegentlich","selten","selten","gelegentlich","oft","gelegentlich","oft","gelegentlich","oft","","uebersichtlich, schnell verfuegbar","praktisch","","gut fuer Planung","gute Uebersicht","","praktisch","hat Ahnung","sehr informativ","Verbindung noetig","nicht ueberall auffindbar","muss vorher besorgt werden","nicht immer vorhanden","Zugang nicht immer vorhanden","","","muss Ahnung haben","","muss man kaufen","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Info in Jugendherberge","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein",""
"57","maennlich","als Reisende/Reisender unterwegs","regelmaessig","trifft ziemlich zu","trifft ziemlich zu","gelegentlich","gelegentlich","oft","oft","gelegentlich","oft","oft","selten","nie","nie","schnelles Auffinden","","","","","sofort sichtbar","","","","","","","","","","","","","","","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","","teils-teils","trifft wenig zu","teils-teils","trifft ziemlich zu","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","","Ja","Nein","Nein","Nein","Nein","Nein","Ja","Nein","","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein",""
"45","weiblich","als Reisende/Reisender unterwegs","schon mehrfach besucht","trifft wenig zu","trifft ziemlich zu","nie","nie","gelegentlich","gelegentlich","oft","immer","oft","gelegentlich","selten","immer","schnelle Orientierung","","kennt man von frueher","","genaue Detailbezogene Suche","schnelle Orientierung","schnelle Orientierung","koennen oft schnell weiterhelfen","Insiderwissen","informativ","","","","","nicht immer vorhanden","","","","manchmal zu ausfuehrlich","","Nein","Nein","Ja","Nein","Ja","Ja","Nein","Ja","Nein","Nein","","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Ja","Ja","Ja","Nein","Nein","Nein","","Ja","Nein","Nein","Ja","Nein","Nein","Nein","Nein","","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Ja","Nein","Nein","","Ja","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Nein",""
"64","maennlich","als Reisende/Reisender unterwegs","regelmaessig","trifft ziemlich zu","teils-teils","nie","nie","immer","oft","nie","oft","oft","oft","selten","selten","","","Umfelderforschung, nachhaltige Orientierung","","","inzwischen sehr genau","bleiben immer an diesem Ort","Kontakt zur heimischen Bevoelkerung","","","","","veraltert","","","permanente Aufmerksamkeit","","falsche Hinweise","","","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ziel einer Radtour","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","keine, sind zu oft hier","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Zeitung"
"55","weiblich","als Reisende/Reisender unterwegs","regelmaessig","trifft ziemlich zu","trifft ziemlich zu","gelegentlich","","","","","","gelegentlich","","","","schnellste Orientierung","","","","","","","Kontaktfreudig","","","Akku","","","","","","","Auskunfts-Muffel","","","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","","","trifft ziemlich zu","","","Nein","Ja","Nein","Ja","Nein","Nein","Nein","Nein","Ja","Ja","Nein","Nein","Nein","","Ja","Nein","Nein","Ja","Nein","Nein","Nein","Nein","","Nein","Ja","Nein","Ja","Nein","Nein","Nein","Nein","Ja","Ja","Nein","Nein","Nein","","Ja","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Ja",""
"40","maennlich","als Reisende/Reisender unterwegs","regelmaessig","teils-teils","teils-teils","selten","selten","oft","oft","gelegentlich","oft","oft","oft","selten","gelegentlich","immer weiter verbreitet","info vor Ort","nicht abhaengig","nicht abhaengig","vorab info","gute Orientierung","gute Orientierung","Insiderwissen","","vorab info","abhaengig","nicht ueberall","gross","nicht ueberall","abhaengig","nicht ueberall","nicht ueberall","falsche info","","","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","","trifft gar nicht zu","trifft wenig zu","trifft wenig zu","teils-teils","Nein","Ja","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","Ja","Nein","Nein","Ja","Nein","Nein","Nein","Nein","","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","Nein","Ja","Ja","Nein","Ja","Nein","Nein","Nein","Nein",""
"63","weiblich","als Reisende/Reisender unterwegs","schon mehrfach besucht","","trifft gar nicht zu","gelegentlich","selten","gelegentlich","oft","oft","oft","immer","oft","gelegentlich","gelegentlich","Ad-hoc Loesung","","Ad-hoc Loesung","Staednig zur Hand","Aktuell","Wenn sie denn mal ist, wichtig","direkt zu sehen, Orientierung","man lernt Geschichte/Leute kennen","Geschichte","vertiefendes Wissen","nervig bei sich selbst und anderen","Big Brother is watching us","Fummelei","","zu viel Technik nervt","nicht immer da","","","man laeuft in Herden","kann veraltet sein, schleppen","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","","teils-teils","trifft wenig zu","trifft gar nicht zu","teils-teils","Nein","Ja","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein",""
"55","weiblich","als Reisende/Reisender unterwegs","schon mehrfach besucht","trifft wenig zu","trifft voll zu","gelegentlich","selten","oft","oft","","immer","immer","gelegentlich","nie","gelegentlich","Standort","Uebersicht","lernen und behalten","lernen und behalten","","schnell, fehlt aber oft","schnell, fehlt aber oft","freundlicher Kontakt","","Erinnerung","tragen","finden","kaufen","finden","","finden/dunkel","Orierntierung","Nachts?","","dunkel","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","","trifft ziemlich zu","trifft wenig zu","trifft gar nicht zu","trifft ziemlich zu","Nein","Ja","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Ja","DHJ-Karte"
"35","maennlich","als Reisende/Reisender unterwegs","schon mehrfach besucht","teils-teils","trifft ziemlich zu","oft","gelegentlich","gelegentlich","gelegentlich","selten","gelegentlich","gelegentlich","selten","selten","gelegentlich","schnell, immer dabei","","kriegt man leicht","zeigt an, wo man ist","","","","","","","","nicht leicht zu finden","oft zu gross","","","nicht immer nachvollziehbar","in grossen Staedten schwer zu sehen","","","","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","trifft gar nicht zu","trifft gar nicht zu","trifft ziemlich zu","trifft ziemlich zu","Nein","Ja","Nein","Ja","Ja","Nein","Nein","Nein","Ja","Nein","Ja","Nein","Nein","","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein",""
"26","weiblich","als Reisende/Reisender unterwegs","schon mehrfach besucht","trifft wenig zu","teils-teils","nie","nie","oft","selten","immer","immer","immer","selten","nie","nie","schnell, guenstig","gross, ansehlich","","","detailliert","hilft im aktuellen Moment","schnell wiedererkennbar","persoenlich","persoenlich","","","nicht immer vorhanden","","","","nicht ueberall vorhanden","","nicht immer zuverlaessig","kosten Geld","","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","","trifft gar nicht zu","trifft wenig zu","trifft gar nicht zu","trifft ziemlich zu","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","schoene Altstadt","Ja","Ja","Nein","Nein","Nein","Nein","Nein","Nein","","Nein","Nein","Nein","Nein","Ja","Ja","Nein","Nein","Ja","Nein","Nein","Nein","Nein","","Ja","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein",""
"28","weiblich","wohnhaft in Stadt/im Stadtland","regelmaessig","trifft ziemlich zu","trifft ziemlich zu","selten","nie","oft","gelegentlich","immer","immer","gelegentlich","selten","selten","oft","ueberall verfuegbar","","man kann sie ueberall hin mitnehmen","sehr gut sichtbar","ueberall verfuegbar, unendlich viele Infos","praktisch","","Insidertipps","Interessante Fuehrungen","viele breit gefaecherte Info","kein WLAN","nicht ueberall verfuegbar","keine Zusatzinfos","kann uebersehen werden, nicht ueberall verfuegbar","keine Verbindung - keine Infos, zu viele Infos","kann uebersehen werden","Haeuser etc koennen nach Jahren abgerissen werden","dauert lange bis man einen findet der sich auskennt","oft altbacken, langweilig","","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","trifft wenig zu","teils-teils","teils-teils","trifft ziemlich zu","Nein","Ja","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","","Ja","Nein","Nein","Ja","Nein","Nein","Nein","Nein","","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein",""
"25","weiblich","als Reisende/Reisender unterwegs","zum ersten Mal hier","trifft gar nicht zu","teils-teils","immer","oft","gelegentlich","selten","immer","immer","immer","immer","gelegentlich","gelegentlich","","","","","","","","","","","","","","","","","","","","","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein","","","trifft voll zu","","","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","","Ja","Ja","Nein","Nein","Nein","Nein","Nein","Nein","","Nein","Ja","Ja","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Ja","Ja","","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein",""
